product_id,sessions_a2b_qty,sessions_with_order,events_a2b_qty,events_pdp_a2b_qty,events_plp_a2b_qty,events_search_plp_a2b_qty,pages_before_a2b_qty,pdp_before_a2b_qty,plp_before_a2b_qty,search_plp_before_a2b_qty
21184208,2,0,2,1,0,1,7,4,1,2
21199885,2,0,2,2,0,0,2,2,0,0
21201181,2,1,2,1,0,1,7,4,1,2
21201850,2,1,2,0,0,2,3,0,1,2
21201938,2,0,2,0,0,2,4,0,2,2
21207137,2,1,3,3,0,0,4,4,0,0
21211281,2,1,2,2,0,0,6,5,0,1
21222932,2,1,2,0,0,2,9,4,1,4
21279490,2,1,2,2,0,0,6,5,1,0
21288404,2,0,2,1,0,1,6,1,2,3
21317040,2,2,2,1,0,1,19,3,0,16
21408262,2,2,2,0,0,2,6,0,2,4
21541779,2,1,2,2,0,0,16,14,2,0
21541799,2,1,2,0,0,2,25,9,2,14
21541902,2,1,2,1,0,1,9,2,1,6
21770940,2,2,2,2,0,0,4,4,0,0
21770968,2,1,2,1,0,1,55,20,0,35
21771037,2,0,2,2,0,0,4,4,0,0
21771091,2,1,2,2,0,0,5,3,1,1
21771146,2,0,2,2,0,0,14,6,2,6
21771252,2,2,2,1,0,1,26,6,1,19
21782907,2,1,2,0,0,2,4,1,0,3
21812971,2,2,2,2,0,0,4,4,0,0
21813316,2,2,2,1,0,1,16,4,0,12
21813966,2,0,3,2,0,1,4,2,0,2
21814872,2,2,2,2,0,0,2,2,0,0
21815898,2,1,2,2,0,0,8,4,2,2
21816022,2,1,2,2,0,0,5,5,0,0
21817109,2,1,2,1,0,1,10,6,0,4
21817469,2,2,2,2,0,0,3,3,0,0
22044078,2,0,2,2,0,0,6,4,0,2
22046319,2,0,2,1,0,1,20,6,1,13
22046671,2,1,2,2,0,0,7,7,0,0
22046708,2,1,4,3,0,1,6,4,0,2
22046775,2,0,2,2,0,0,13,13,0,0
22046956,2,1,2,2,0,0,3,3,0,0
22047037,2,2,2,2,0,0,14,5,0,9
22047089,2,2,2,2,0,0,11,5,2,4
22047377,2,1,2,2,0,0,10,8,2,0
22057646,2,0,2,2,0,0,9,6,3,0
22058105,2,1,2,1,0,1,7,4,0,3
22059066,2,0,2,0,0,2,7,3,1,3
22275930,2,1,2,1,0,1,7,4,1,2
24090191,2,0,2,1,0,1,27,11,0,16
26092501,2,0,2,2,0,0,2,2,0,0
26092910,2,1,2,2,0,0,3,3,0,0
26095640,2,1,3,3,0,0,2,2,0,0
26095788,2,1,2,2,0,0,3,3,0,0
26095999,2,1,2,1,0,1,9,2,0,7
26096606,2,1,2,2,0,0,12,7,5,0
26099161,2,2,2,2,0,0,3,2,1,0
26099745,2,0,2,1,0,1,3,2,0,1
26100420,2,0,2,2,0,0,2,2,0,0
26101636,2,1,2,2,0,0,3,3,0,0
26104195,2,0,2,1,0,1,5,2,0,3
26104936,2,1,2,2,0,0,8,5,3,0
26105038,2,0,2,2,0,0,2,2,0,0
26105324,2,1,2,2,0,0,22,20,2,0
26106105,2,1,2,2,0,0,51,9,1,41
26107179,2,0,2,2,0,0,4,3,1,0
26108424,2,1,2,2,0,0,19,14,1,4
26110837,2,1,2,2,0,0,15,15,0,0
26116482,2,1,2,2,0,0,7,7,0,0
26116650,2,1,2,2,0,0,4,2,2,0
26118572,2,0,3,1,0,2,37,15,2,20
26142144,2,1,2,2,0,0,3,3,0,0
26150468,2,1,2,2,0,0,4,3,1,0
26154814,2,1,2,1,0,1,14,6,1,7
26155308,2,1,2,1,0,1,11,2,2,7
26160846,2,1,3,3,0,0,17,15,2,0
26167590,2,1,2,2,0,0,2,2,0,0
26195342,2,2,3,3,0,0,8,5,0,3
26195345,2,1,3,3,0,0,6,5,1,0
26195685,2,1,2,2,0,0,3,3,0,0
26198296,2,0,2,2,0,0,16,16,0,0
26211835,2,1,2,0,0,2,8,2,1,5
26213920,2,0,2,2,0,0,2,2,0,0
26234920,2,0,2,1,0,1,3,1,1,1
26238406,2,1,2,0,0,2,5,3,0,2
26240819,2,1,2,2,0,0,10,10,0,0
26241750,2,1,2,2,0,0,6,5,1,0
26241783,2,1,3,3,0,0,5,4,1,0
26248119,2,1,2,2,0,0,3,3,0,0
26260459,2,2,3,3,0,0,21,9,1,11
26260670,2,2,2,1,0,1,6,1,2,3
26270223,2,0,2,2,0,0,15,11,2,2
26337809,2,2,2,2,0,0,7,6,1,0
26366484,2,1,2,2,0,0,14,12,2,0
26368458,2,0,2,2,0,0,2,2,0,0
26369323,2,2,3,3,0,0,7,7,0,0
26370250,2,2,3,3,0,0,4,4,0,0
26371329,2,1,2,1,0,1,10,3,1,6
26372759,2,2,2,2,0,0,3,3,0,0
26372763,2,2,2,2,0,0,3,3,0,0
26375331,2,1,2,2,0,0,17,8,3,6
26385792,2,1,2,1,0,1,4,3,0,1
26396497,2,0,3,3,0,0,3,2,1,0
26398751,2,0,2,2,0,0,6,6,0,0
26400522,2,2,2,2,0,0,8,6,0,2
26442753,2,0,2,2,0,0,5,5,0,0
26518304,2,0,2,2,0,0,11,4,1,6
26518534,2,1,2,2,0,0,3,2,1,0
26518537,2,0,3,3,0,0,7,5,1,1
26518561,2,0,2,2,0,0,2,2,0,0
26518704,2,1,2,2,0,0,12,9,2,1
26519678,2,1,2,2,0,0,7,7,0,0
26519684,2,0,2,2,0,0,8,8,0,0
26523929,2,1,2,2,0,0,5,5,0,0
26527249,2,0,2,0,0,2,12,0,0,12
26528328,2,1,2,1,0,1,17,15,1,1
26534293,2,1,5,1,0,4,18,15,0,3
26537808,2,1,2,0,0,2,5,1,1,3
26538442,2,0,2,1,0,1,7,2,2,3
26561869,2,0,2,2,0,0,6,5,1,0
26561897,2,1,3,2,0,1,20,4,2,14
26563594,2,1,2,2,0,0,2,2,0,0
26563749,2,0,2,1,0,1,5,2,1,2
26567170,2,0,2,2,0,0,16,13,1,2
26579062,2,0,2,2,0,0,6,3,3,0
26579099,2,0,2,2,0,0,12,9,3,0
26606474,2,2,2,2,0,0,6,5,1,0
26607623,2,0,2,1,0,1,5,2,0,3
26607667,2,2,2,2,0,0,8,7,1,0
26607736,2,0,2,2,0,0,10,9,1,0
26607998,2,0,2,2,0,0,2,2,0,0
26613003,2,1,2,2,0,0,24,16,3,5
26623001,2,1,2,2,0,0,6,5,1,0
26643887,2,1,2,0,0,2,7,0,1,6
26646671,2,1,3,1,0,2,3,1,1,1
26648745,2,0,2,2,0,0,5,5,0,0
26650391,2,2,2,0,0,2,12,5,1,6
26677165,2,1,2,2,0,0,7,4,3,0
26677760,2,0,2,2,0,0,2,2,0,0
26677860,2,1,3,2,0,1,8,3,2,3
26678735,2,0,2,2,0,0,7,6,1,0
26679042,2,1,2,0,0,2,13,3,2,8
26679644,2,0,2,2,0,0,20,5,7,8
26679838,2,0,2,2,0,0,38,32,1,5
26695048,2,1,2,2,0,0,2,1,0,0
26695467,2,0,2,2,0,0,5,5,0,0
26701802,2,0,2,2,0,0,5,5,0,0
26702507,2,1,2,2,0,0,2,2,0,0
26703453,2,1,2,2,0,0,2,2,0,0
26704709,2,2,2,1,0,1,7,3,1,3
26706365,2,0,2,1,0,1,6,3,1,2
26706368,2,1,3,3,0,0,4,3,1,0
26706369,2,1,2,1,0,1,7,1,1,5
26706463,2,0,2,2,0,0,4,4,0,0
26713039,2,1,2,2,0,0,16,8,1,7
26713148,2,0,2,2,0,0,2,2,0,0
26714414,2,0,2,1,0,1,3,1,0,2
26714596,2,0,2,2,0,0,5,5,0,0
26715091,2,1,2,1,0,1,24,17,3,4
26716087,2,1,2,2,0,0,7,7,0,0
26717377,2,1,2,2,0,0,8,7,1,0
26719016,2,2,3,1,0,2,2,1,0,1
26719767,2,0,2,1,0,1,8,3,3,2
26727782,2,1,2,2,0,0,7,6,1,0
26733709,2,1,2,2,0,0,3,2,1,0
26745313,2,1,3,3,0,0,9,7,2,0
26759888,2,1,2,2,0,0,7,5,0,2
26769686,2,1,7,7,0,0,18,3,2,13
26789246,2,1,2,1,0,1,4,1,1,2
26790682,2,1,2,2,0,0,4,2,2,0
26791988,2,1,2,2,0,0,4,4,0,0
26810073,2,2,2,2,0,0,5,5,0,0
26858329,2,0,2,2,0,0,5,5,0,0
26879463,2,0,2,2,0,0,22,22,0,0
26880843,2,1,2,2,0,0,6,5,1,0
26897983,2,1,2,1,0,1,10,8,1,1
26903780,2,0,3,3,0,0,3,3,0,0
26915342,2,1,2,2,0,0,9,3,3,3
26918768,2,1,2,1,0,1,4,1,1,2
26920167,2,2,2,2,0,0,31,27,0,4
26930471,2,2,2,2,0,0,6,3,2,1
26946919,2,1,2,2,0,0,14,6,1,7
26956562,2,1,2,2,0,0,2,2,0,0
26964405,2,1,2,2,0,0,5,3,2,0
26973006,2,0,2,2,0,0,10,8,2,0
26973288,2,0,2,2,0,0,8,4,1,3
26973339,2,1,2,2,0,0,5,5,0,0
26973776,2,1,2,1,0,1,5,1,3,1
26973882,2,0,2,2,0,0,3,3,0,0
26974075,2,2,2,1,0,1,6,1,0,5
26974254,2,1,2,2,0,0,9,2,3,4
26974375,2,0,2,2,0,0,8,7,1,0
26974421,2,0,2,2,0,0,19,5,2,12
26975049,2,0,3,1,0,2,18,14,0,4
26975713,2,0,2,2,0,0,8,4,0,4
26975724,2,2,2,2,0,0,3,2,1,0
26976305,2,1,2,2,0,0,6,3,3,0
26976428,2,2,2,2,0,0,4,4,0,0
26977622,2,0,2,2,0,0,3,2,0,0
26979282,2,0,2,0,0,2,9,1,0,8
26979283,2,0,3,0,0,3,4,1,0,3
26981601,2,2,3,3,0,0,33,33,0,0
26981602,2,1,2,2,0,0,13,8,0,5
26982017,2,0,2,2,0,0,2,2,0,0
26986797,2,1,2,1,0,1,21,8,0,13
27006828,2,1,2,1,0,1,5,4,0,1
27009221,2,1,2,1,0,1,16,8,2,6
27012748,2,1,2,2,0,0,2,2,0,0
27015222,2,0,2,1,0,1,12,2,2,8
27020391,2,1,2,2,0,0,6,6,0,0
27021068,2,0,2,2,0,0,10,6,2,2
27026944,2,0,2,1,0,1,6,3,1,2
27030262,2,1,3,3,0,0,7,7,0,0
27069668,2,1,2,2,0,0,5,3,0,2
27070048,2,1,2,1,0,1,7,3,0,4
27070152,2,1,2,2,0,0,8,8,0,0
27072243,2,1,2,1,0,1,4,1,0,3
27079487,2,1,2,1,0,1,30,6,3,21
27080126,2,0,2,2,0,0,3,3,0,0
27082377,2,2,2,2,0,0,14,4,4,6
27082665,2,0,2,2,0,0,4,2,2,0
27086496,2,1,2,2,0,0,10,5,5,0
27088962,2,1,3,3,0,0,5,3,1,1
27089061,2,1,2,2,0,0,16,4,0,12
27089093,2,0,2,2,0,0,17,8,2,7
27089277,2,0,2,2,0,0,4,4,0,0
27089490,2,2,3,3,0,0,5,5,0,0
27089608,2,2,2,2,0,0,5,5,0,0
27089615,2,2,2,2,0,0,10,8,2,0
27089652,2,0,2,2,0,0,10,9,1,0
27089659,2,2,2,2,0,0,29,15,1,13
27089668,2,1,2,2,0,0,2,2,0,0
27089947,2,0,2,2,0,0,7,5,2,0
27090240,2,1,2,2,0,0,4,4,0,0
27090688,2,1,2,2,0,0,3,2,1,0
27090774,2,0,2,2,0,0,15,9,6,0
27090827,2,2,2,2,0,0,3,2,0,1
27090895,2,0,2,2,0,0,8,8,0,0
27091123,2,2,2,2,0,0,5,5,0,0
27091132,2,1,3,3,0,0,5,4,1,0
27091163,2,2,2,2,0,0,9,4,5,0
27091251,2,1,2,2,0,0,5,3,1,1
27091348,2,1,3,3,0,0,6,5,0,1
27098107,2,0,2,2,0,0,6,6,0,0
27098119,2,2,2,2,0,0,9,7,0,2
27121363,2,1,2,0,0,2,14,7,1,6
27130186,2,0,2,2,0,0,12,5,0,7
27130368,2,1,2,2,0,0,28,8,0,20
27141894,2,2,2,2,0,0,6,5,1,0
27142115,2,0,2,2,0,0,3,3,0,0
27143963,2,2,2,2,0,0,10,8,2,0
27144702,2,1,2,2,0,0,2,2,0,0
27145223,2,1,2,2,0,0,2,2,0,0
27145606,2,0,4,4,0,0,6,5,1,0
27145895,2,2,2,2,0,0,2,2,0,0
27145911,2,1,2,2,0,0,3,3,0,0
27147563,2,1,12,12,0,0,10,5,2,3
27147682,2,0,3,3,0,0,5,5,0,0
27148014,2,1,2,2,0,0,9,7,2,0
27148363,2,1,2,1,0,1,11,4,3,4
27148374,2,2,2,2,0,0,2,2,0,0
27148428,2,1,2,2,0,0,3,3,0,0
27148506,2,1,3,3,0,0,6,6,0,0
27148559,2,0,2,2,0,0,2,2,0,0
27148640,2,1,2,2,0,0,15,15,0,0
27148656,2,1,2,2,0,0,5,3,2,0
27148720,2,1,2,2,0,0,2,2,0,0
27148952,2,1,3,3,0,0,2,1,0,0
27149154,2,1,2,2,0,0,14,10,2,2
27155942,2,1,2,0,2,0,9,0,9,0
27159985,2,1,2,0,2,0,55,2,53,0
27163724,2,0,2,0,2,0,7,0,5,2
27164587,2,0,2,0,2,0,18,0,18,0
27164947,2,0,2,0,2,0,21,0,21,0
27171980,2,1,2,0,2,0,6,0,6,0
27184075,2,2,2,1,0,1,22,8,0,14
27185033,2,1,3,3,0,0,9,9,0,0
27185200,2,1,2,2,0,0,7,6,1,0
27185218,2,2,2,2,0,0,9,9,0,0
27185900,2,1,2,1,0,1,14,4,2,8
27187085,2,1,2,2,0,0,5,5,0,0
27187121,2,0,2,2,0,0,13,12,1,0
27187408,2,2,2,2,0,0,8,3,4,1
27187412,2,1,2,2,0,0,3,2,1,0
27188179,2,2,2,2,0,0,5,3,2,0
27188186,2,0,2,2,0,0,2,2,0,0
27188201,2,1,2,2,0,0,28,17,3,8
27188258,2,1,2,2,0,0,12,11,1,0
27188268,2,1,3,3,0,0,3,3,0,0
27188293,2,0,2,2,0,0,3,2,1,0
27188298,2,1,2,2,0,0,3,3,0,0
27188300,2,1,2,2,0,0,3,3,0,0
27188559,2,0,2,1,0,1,7,2,2,3
27188930,2,1,2,2,0,0,3,2,0,1
27189843,2,2,2,2,0,0,8,7,1,0
27189903,2,1,2,2,0,0,3,3,0,0
27189908,2,1,2,2,0,0,8,6,2,0
27190243,2,1,3,3,0,0,52,37,10,5
27191138,2,2,2,2,0,0,8,5,3,0
27191640,2,1,2,2,0,0,4,3,1,0
27202382,2,1,2,2,0,0,16,8,0,8
27205926,2,1,2,2,0,0,7,3,3,1
27211255,2,1,2,2,0,0,12,9,2,1
27230364,2,0,3,1,0,2,6,4,0,2
27230522,2,2,2,2,0,0,4,4,0,0
27230527,2,1,2,2,0,0,2,2,0,0
27239590,2,0,2,2,0,0,8,7,0,1
27239700,2,0,2,2,0,0,8,6,2,0
27240641,2,2,2,2,0,0,7,6,0,1
27243492,2,2,3,3,0,0,2,2,0,0
27246413,2,2,2,2,0,0,3,3,0,0
27246581,2,1,2,2,0,0,4,4,0,0
27258433,2,2,2,2,0,0,13,6,4,3
27260685,2,1,3,3,0,0,9,7,0,2
27260998,2,1,2,0,0,2,24,5,1,18
27265908,2,1,2,1,0,1,8,5,1,2
27267498,2,1,2,1,0,1,2,1,0,1
27269195,2,1,2,2,0,0,10,7,0,3
27274839,2,1,3,3,0,0,8,8,0,0
27289882,2,0,2,0,2,0,3,0,3,0
27298908,2,2,2,0,0,2,9,4,0,5
27298993,2,0,5,5,0,0,8,5,0,3
27310497,2,2,2,2,0,0,3,3,0,0
27311979,2,1,2,2,0,0,34,27,1,6
27338647,2,1,2,1,0,1,6,5,0,1
27364537,2,1,2,2,0,0,5,2,0,3
27370009,2,0,2,0,2,0,6,0,6,0
27374512,2,1,2,2,0,0,4,4,0,0
27401865,2,1,6,6,0,0,5,2,2,1
27405419,2,0,2,2,0,0,13,8,5,0
27405420,2,2,2,2,0,0,4,3,0,1
27405423,2,1,2,2,0,0,5,4,1,0
27415546,2,0,2,2,0,0,5,4,1,0
27418898,2,1,2,2,0,0,3,2,1,0
27425994,2,0,2,2,0,0,5,3,1,1
27426146,2,2,3,2,0,1,4,2,1,1
27430508,2,1,2,2,0,0,9,2,5,2
27434222,2,0,2,2,0,0,17,15,2,0
27435210,2,0,2,0,2,0,4,0,4,0
27438497,2,2,2,2,0,0,4,2,1,0
27447630,2,2,2,2,0,0,2,2,0,0
27447682,2,0,2,2,0,0,7,7,0,0
27447816,2,1,2,2,0,0,4,4,0,0
27448108,2,2,3,3,0,0,5,3,2,0
27448117,2,1,2,2,0,0,2,2,0,0
27450225,2,0,2,2,0,0,3,3,0,0
27468395,2,1,2,2,0,0,2,1,0,0
27535655,2,0,2,1,0,1,4,2,1,1
27536789,2,1,2,2,0,0,9,5,1,3
27539961,2,1,2,2,0,0,3,3,0,0
27553283,2,1,2,2,0,0,2,2,0,0
27554157,2,0,2,2,0,0,3,2,1,0
27555371,2,2,3,3,0,0,7,6,1,0
27556515,2,0,2,2,0,0,2,2,0,0
27556516,2,0,2,1,0,1,7,6,0,1
27636196,2,1,8,0,0,8,9,1,0,8
27637922,2,1,2,1,0,1,3,1,0,2
27657070,2,1,2,2,0,0,4,4,0,0
27675083,2,1,3,0,0,3,26,7,4,15
27679405,2,2,2,2,0,0,6,6,0,0
27686802,2,0,2,1,0,1,25,13,4,8
27746913,2,1,3,1,0,2,11,5,1,5
27770041,2,1,2,2,0,0,4,3,0,1
27773382,2,0,2,1,0,1,17,6,2,9
27775902,2,1,2,2,0,0,5,4,1,0
27804375,2,1,2,1,0,1,6,1,0,5
27808086,2,1,2,2,0,0,5,4,1,0
27818739,2,0,2,2,0,0,7,7,0,0
27823277,2,0,2,2,0,0,11,11,0,0
27837694,2,0,2,2,0,0,11,10,1,0
27854603,2,0,2,2,0,0,2,2,0,0
27892011,2,1,2,0,0,2,3,0,1,2
27959386,2,1,2,2,0,0,8,8,0,0
27989470,2,1,2,2,0,0,9,7,0,2
28028912,2,0,2,1,0,1,3,0,1,1
28028915,2,0,2,1,0,1,5,2,1,2
28028940,2,0,2,2,0,0,20,14,0,6
28031564,2,2,2,1,0,1,19,10,2,7
28031822,2,1,2,1,0,1,4,3,0,1
28032978,2,2,2,1,0,1,7,2,2,3
28039185,2,1,2,0,0,2,7,1,2,4
28039186,2,1,2,0,0,2,7,1,2,4
28077282,2,2,2,1,0,1,18,8,4,6
28077309,2,1,2,2,0,0,3,3,0,0
28080455,2,1,2,2,0,0,4,3,1,0
28101781,2,1,2,2,0,0,4,2,2,0
28108598,2,1,3,3,0,0,7,4,0,3
28115023,2,1,2,2,0,0,10,10,0,0
28119611,2,0,2,2,0,0,18,8,1,9
28126932,2,0,2,2,0,0,12,4,4,4
28128138,2,0,3,3,0,0,8,3,1,4
28136032,2,2,2,2,0,0,6,4,2,0
28152472,2,1,2,2,0,0,30,12,3,15
28257349,2,0,2,2,0,0,13,5,3,5
28368003,2,1,2,1,0,1,15,13,1,1
28376379,2,1,2,2,0,0,11,9,2,0
28441181,2,0,2,2,0,0,10,8,2,0
28441185,2,1,2,2,0,0,19,19,0,0
28441198,2,1,2,1,0,1,15,6,1,8
28554179,2,1,3,3,0,0,7,7,0,0
28554385,2,1,2,2,0,0,4,4,0,0
28554392,2,1,2,1,0,1,6,5,0,1
28554777,2,1,2,2,0,0,7,6,1,0
28554805,2,2,2,2,0,0,6,6,0,0
28554807,2,1,2,2,0,0,3,3,0,0
28554820,2,2,2,2,0,0,3,3,0,0
28554823,2,1,2,2,0,0,9,8,0,1
28587275,2,0,2,2,0,0,2,2,0,0
28599700,2,2,2,2,0,0,43,23,0,20
28624582,2,1,2,2,0,0,13,9,4,0
28649079,2,1,2,2,0,0,5,3,1,1
28719096,2,1,2,2,0,0,4,3,1,0
28745065,2,1,3,2,0,1,4,1,1,2
28757361,2,0,2,2,0,0,43,14,0,29
28785833,2,0,2,2,0,0,3,3,0,0
28792669,2,2,2,2,0,0,4,4,0,0
28849554,2,2,2,2,0,0,10,5,0,5
28890126,2,1,2,2,0,0,19,8,3,8
28912690,2,0,2,2,0,0,24,18,1,5
28972847,2,1,2,2,0,0,16,8,3,5
28980732,2,1,2,1,0,1,9,2,2,5
28989499,2,1,4,4,0,0,7,6,0,0
29006983,2,0,2,2,0,0,6,6,0,0
29007069,2,1,2,2,0,0,2,2,0,0
29039144,2,0,2,2,0,0,6,6,0,0
29044895,2,0,2,1,0,1,4,1,1,2
29116360,2,2,2,2,0,0,4,4,0,0
29119651,2,2,3,3,0,0,70,25,5,40
29136528,2,1,3,3,0,0,4,4,0,0
29213925,2,1,2,2,0,0,9,5,0,4
29263888,2,2,2,2,0,0,3,2,0,1
29336927,2,1,2,0,0,2,13,4,2,7
29363532,2,2,4,0,0,4,3,1,0,2
29458685,2,1,2,2,0,0,3,2,1,0
29502032,2,1,2,2,0,0,8,8,0,0
29583583,2,2,3,3,0,0,2,0,0,0
29656014,2,1,3,2,0,1,7,3,0,4
29656020,2,1,2,1,0,1,16,13,0,3
30048060,2,0,2,2,0,0,2,2,0,0
30076029,2,1,2,2,0,0,17,11,0,6
30204629,2,1,2,2,0,0,4,3,1,0
30236160,2,1,2,2,0,0,2,2,0,0
30325208,2,1,2,2,0,0,8,8,0,0
30338825,2,1,2,0,0,2,4,0,2,2
30338826,2,1,2,0,0,2,4,0,2,2
30339917,2,1,8,8,0,0,3,2,1,0
30519227,2,0,2,2,0,0,11,10,1,0
30522023,2,1,2,1,0,1,15,6,2,7
30692788,2,1,2,1,0,1,5,3,0,2
30705509,2,0,2,2,0,0,4,3,1,0
30816326,2,1,3,3,0,0,10,7,3,0
30816811,2,0,4,2,0,2,15,7,0,8
30816826,2,2,2,1,0,1,4,3,0,1
30816948,2,1,4,4,0,0,22,12,0,10
30817043,2,0,2,2,0,0,3,2,0,0
30894420,2,0,2,2,0,0,5,5,0,0
31015404,2,1,2,2,0,0,5,2,3,0
31022448,2,2,2,1,0,1,8,2,1,5
31071919,2,2,2,2,0,0,2,2,0,0
31119141,2,2,2,0,0,2,6,1,0,5
31132567,2,0,2,2,0,0,2,2,0,0
31333599,2,1,2,2,0,0,10,8,2,0
31336791,2,2,2,0,0,2,18,7,3,8
31808540,2,1,2,2,0,0,3,3,0,0
31823626,2,0,2,0,2,0,10,0,10,0
31827960,2,1,2,0,2,0,8,0,8,0
31828152,2,0,3,0,3,0,6,0,6,0
31830071,2,0,3,0,3,0,27,4,16,7
31834133,2,1,3,2,0,1,7,2,1,4
31845385,2,1,2,2,0,0,9,9,0,0
31845401,2,0,3,3,0,0,9,6,1,2
31845428,2,0,2,2,0,0,3,3,0,0
31845431,2,2,3,3,0,0,2,2,0,0
31845493,2,2,2,2,0,0,9,7,2,0
31845515,2,1,2,1,0,1,7,3,1,3
31845572,2,0,2,2,0,0,2,2,0,0
31846400,2,0,2,1,0,1,22,9,2,11
31847037,2,0,3,3,0,0,4,4,0,0
31849386,2,1,2,1,0,1,15,3,1,11
31849835,2,0,2,2,0,0,8,6,2,0
31858460,2,1,2,2,0,0,5,4,0,1
31860002,2,0,2,2,0,0,2,2,0,0
31860050,2,2,2,1,0,1,17,14,0,3
31860051,2,2,2,1,0,1,22,16,0,6
31866241,2,1,3,3,0,0,6,5,1,0
31869976,2,1,2,2,0,0,7,5,2,0
31870772,2,2,2,2,0,0,5,3,1,1
31881452,2,2,3,2,0,1,6,3,2,1
31881457,2,0,3,3,0,0,4,3,1,0
31882862,2,1,3,3,0,0,2,2,0,0
31882961,2,1,2,2,0,0,4,4,0,0
31883438,2,1,2,1,0,1,5,4,0,1
31883862,2,1,2,1,0,1,10,6,0,4
31908680,2,0,2,2,0,0,10,7,2,1
31910045,2,1,2,2,0,0,5,5,0,0
31913391,2,0,3,3,0,0,15,6,2,7
31920229,2,2,2,2,0,0,6,5,1,0
31923855,2,0,2,2,0,0,3,3,0,0
31955482,2,1,2,2,0,0,2,1,0,0
31955538,2,0,2,2,0,0,2,2,0,0
31981757,2,1,2,2,0,0,2,1,0,0
32015738,2,1,2,0,0,2,13,4,0,9
32015826,2,1,2,2,0,0,3,3,0,0
32015946,2,1,2,1,0,1,5,2,1,2
32015993,2,2,2,2,0,0,6,6,0,0
32057804,2,0,2,2,0,0,4,3,0,1
32058115,2,0,2,1,0,1,3,2,0,1
32065988,2,0,2,1,0,1,3,1,0,2
32244907,2,0,2,2,0,0,12,6,2,4
32251748,2,1,2,2,0,0,5,5,0,0
32251866,2,1,2,2,0,0,2,2,0,0
32293600,2,2,2,2,0,0,4,2,2,0
32293620,2,0,2,2,0,0,5,5,0,0
32293625,2,2,2,2,0,0,8,7,1,0
32293649,2,0,5,5,0,0,48,26,0,22
32300018,2,1,2,1,0,1,13,6,3,4
32333704,2,0,2,2,0,0,6,4,2,0
32390482,2,1,2,2,0,0,3,2,0,1
32390558,2,1,2,2,0,0,12,11,1,0
32390983,2,2,2,1,0,1,5,1,0,4
32412398,2,0,2,0,0,2,11,2,0,9
32539642,2,1,2,2,0,0,2,2,0,0
32552749,2,0,2,2,0,0,3,3,0,0
32553092,2,1,2,2,0,0,5,2,3,0
32553552,2,1,2,2,0,0,5,4,1,0
32558583,2,0,4,4,0,0,32,19,9,4
32559193,2,1,2,1,0,1,14,3,1,10
32562829,2,0,3,3,0,0,5,5,0,0
32565883,2,1,2,1,0,1,7,5,0,2
32570691,2,0,2,2,0,0,4,4,0,0
32618521,2,1,2,2,0,0,15,6,1,7
32634611,2,0,2,0,0,2,10,0,0,10
32634648,2,2,4,1,0,3,14,3,0,11
32636498,2,1,2,2,0,0,9,4,2,3
32636512,2,1,2,1,0,1,39,6,0,33
32637091,2,2,2,0,0,2,33,10,8,15
32637194,2,1,2,2,0,0,5,5,0,0
32638071,2,1,3,3,0,0,4,4,0,0
32641560,2,1,2,2,0,0,7,5,2,0
32644804,2,0,2,2,0,0,4,3,1,0
32644831,2,1,2,2,0,0,5,4,1,0
32644846,2,2,2,2,0,0,2,2,0,0
32644898,2,1,2,2,0,0,3,3,0,0
32644963,2,0,2,2,0,0,2,2,0,0
32649712,2,0,2,2,0,0,7,5,2,0
32672912,2,2,2,2,0,0,4,4,0,0
32702533,2,0,2,2,0,0,42,40,2,0
32715620,2,2,2,2,0,0,6,4,2,0
32715800,2,1,2,2,0,0,3,3,0,0
32716300,2,0,2,2,0,0,5,4,1,0
32718404,2,0,2,2,0,0,5,3,2,0
32718661,2,1,2,2,0,0,5,5,0,0
32720139,2,1,2,2,0,0,5,4,1,0
32720165,2,0,2,2,0,0,3,2,1,0
32721712,2,0,2,1,0,1,22,4,1,17
32721857,2,1,2,2,0,0,9,9,0,0
32722165,2,1,2,2,0,0,11,11,0,0
32722168,2,1,2,1,0,1,14,4,1,9
32722421,2,1,3,3,0,0,2,1,0,0
32724267,2,2,2,1,0,1,26,21,1,4
32728798,2,1,2,0,0,2,17,4,1,12
32728806,2,1,2,2,0,0,17,13,1,3
32731239,2,1,2,2,0,0,8,2,5,1
32731305,2,1,3,3,0,0,2,2,0,0
32731923,2,2,2,2,0,0,5,5,0,0
32733666,2,1,2,1,0,1,9,6,1,2
32734418,2,1,2,2,0,0,46,17,6,23
32734429,2,1,2,0,0,2,63,13,30,20
32735891,2,2,3,2,0,1,11,9,1,1
32738702,2,1,2,1,0,1,10,5,1,4
32738883,2,1,2,2,0,0,6,4,2,0
32739286,2,0,2,0,0,2,17,4,1,12
32740769,2,0,2,1,0,1,13,8,1,4
32742099,2,2,5,1,0,4,4,1,1,2
32742108,2,1,3,2,0,1,15,10,2,3
32742812,2,2,2,0,0,2,52,7,7,38
32746512,2,2,2,2,0,0,23,10,0,12
32749383,2,2,2,0,0,2,10,1,1,8
32754062,2,0,2,2,0,0,9,4,5,0
32755133,2,1,3,3,0,0,9,4,2,3
32755751,2,1,3,3,0,0,4,2,2,0
32755778,2,0,7,1,0,6,7,4,0,3
32758719,2,0,2,2,0,0,3,3,0,0
32760583,2,1,3,3,0,0,17,11,2,4
